"geolocation","question","location","response","value","lowConfidenceLimit","highConfidenceLimit","sampleSize","breakOut","breakOutCategory","questionID","locationID"
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",85.3,80.9,88.9,336,"Intermediate PNC","Adequacy of Prenatal care","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",28.1,25.4,30.9,354,"Adequate PNC","Adequacy of Prenatal care","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",17.9,10.6,28.5,15,"Inadequate PNC","Adequacy of Prenatal care","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",73.4,53,87.1,27,"Unknown PNC","Adequacy of Prenatal care","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",14.7,11.1,19.1,61,"Intermediate PNC","Adequacy of Prenatal care","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",26.6,12.9,47,9,"Unknown PNC","Adequacy of Prenatal care","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",75.4,73,77.7,1067,"NBW (>2500g)","Birth Weight","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",29.2,25.3,33.4,121,"LBW (<=2500g)","Birth Weight","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",24.6,22.3,27,318,"NBW (>2500g)","Birth Weight","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",70.8,66.6,74.7,277,"LBW (<=2500g)","Birth Weight","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",84.4,80,88,319,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",37.4,33,41.9,209,"$50,000 or more","Income (years 2004 and beyond)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",15.6,12,20,62,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",12.8,8.9,18.2,31,"Less than $10,000","Income (years 2004 and beyond)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",77.9,73.5,81.7,357,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",62.6,58.1,67,335,"$50,000 or more","Income (years 2004 and beyond)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",87.2,81.8,91.1,239,"Less than $10,000","Income (years 2004 and beyond)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",22.1,18.3,26.5,111,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",11.2,8.3,15,48,"Other","Marital Status","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",28.3,25.7,31,391,"Married","Marital Status","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",88.8,85,91.7,380,"Other","Marital Status","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",71.7,69,74.3,964,"Married","Marital Status","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",12.1,7.3,19.4,16,"<20 yrs","Maternal Age (3 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",69.7,65.3,73.8,390,"30+ yrs","Maternal Age (3 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",87.9,80.6,92.7,144,"<20 yrs","Maternal Age (3 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",76.7,73.7,79.4,810,"20-29 yrs","Maternal Age (3 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",23.3,20.6,26.3,256,"20-29 yrs","Maternal Age (3 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",30.3,26.2,34.7,167,"30+ yrs","Maternal Age (3 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",87.9,80.6,92.7,144,"<20 yrs","Maternal Age (4 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",12.1,7.3,19.4,16,"<20 yrs","Maternal Age (4 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",66.8,58.7,74,126,"35+ yrs","Maternal Age (4 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",82,77.8,85.6,380,"20-24 yrs","Maternal Age (4 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",18,14.4,22.2,85,"20-24 yrs","Maternal Age (4 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",33.2,26,41.3,62,"35+ yrs","Maternal Age (4 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",72.1,68.9,75.1,694,"25-34 yrs","Maternal Age (4 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",27.9,24.9,31.1,276,"25-34 yrs","Maternal Age (4 Levels)","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",30,25.5,34.9,139,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",82.9,79.1,86.1,473,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",17.1,13.9,20.9,96,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",10.3,4.4,22.2,5,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",89.7,77.8,95.6,51,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",72.1,68.2,75.6,500,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",70,65.1,74.5,319,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",27.9,24.4,31.8,199,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",74.9,72.5,77.1,1292,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",25.1,22.9,27.5,434,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",68.4,64.8,71.9,520,">12 yrs","Maternal Education","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",85.5,81.7,88.6,356,"< 12 yrs","Maternal Education","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",14.5,11.4,18.3,59,"< 12 yrs","Maternal Education","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",17.8,14.7,21.5,99,"12 yrs","Maternal Education","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",82.2,78.5,85.3,421,"12 yrs","Maternal Education","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",31.6,28.1,35.2,269,">12 yrs","Maternal Education","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",26,16.2,38.9,19,"Other non-Hispanic","Maternal Race/Ethnicity","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",27.4,24.9,30.2,358,"White, non-Hispanic","Maternal Race/Ethnicity","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",86.5,82.3,89.9,322,"Hispanic","Maternal Race/Ethnicity","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",74,61.1,83.8,51,"Other non-Hispanic","Maternal Race/Ethnicity","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",72.6,69.8,75.1,945,"White, non-Hispanic","Maternal Race/Ethnicity","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",13.5,10.1,17.7,56,"Hispanic","Maternal Race/Ethnicity","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",30.8,27.8,33.9,343,"Non-Medicaid","Medicaid Recipient","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",86.7,83.6,89.3,616,"Medicaid","Medicaid Recipient","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",13.3,10.7,16.4,96,"Medicaid","Medicaid Recipient","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",69.2,66.1,72.2,728,"Non-Medicaid","Medicaid Recipient","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",72.7,70.1,75.2,1007,"Non-Hispanic","Mother Hispanic","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",13.5,10.1,17.7,56,"Hispanic","Mother Hispanic","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",86.5,82.3,89.9,322,"Hispanic","Mother Hispanic","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",27.3,24.8,29.9,381,"Non-Hispanic","Mother Hispanic","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",24.8,22.7,27.1,439,"None","None","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",75.2,72.9,77.3,1344,"None","None","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",72.5,68.3,76.4,451,"0","Number of Previous Live Births","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",27.5,23.6,31.7,160,"0","Number of Previous Live Births","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",23.5,20.9,26.3,279,"1 or more","Number of Previous Live Births","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",76.5,73.7,79.1,891,"1 or more","Number of Previous Live Births","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",29.3,26.6,32.3,357,"Non-WIC","On WIC during Pregnancy","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",13.3,10.5,16.7,76,"WIC","On WIC during Pregnancy","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",70.7,67.7,73.4,831,"Non-WIC","On WIC during Pregnancy","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",86.7,83.3,89.5,492,"WIC","On WIC during Pregnancy","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",33,30,36.1,377,"Intended","Pregnancy Intendedness","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",67,63.9,70,763,"Intended","Pregnancy Intendedness","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",91.4,88.6,93.5,560,"Unintended","Pregnancy Intendedness","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",8.6,6.5,11.4,60,"Unintended","Pregnancy Intendedness","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",26.2,23.9,28.7,402,"Non-Smoker","Smoked 3 months before Pregnancy","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",11.8,7.6,17.8,23,"Smoker","Smoked 3 months before Pregnancy","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",73.8,71.3,76.1,1119,"Non-Smoker","Smoked 3 months before Pregnancy","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",88.2,82.2,92.4,200,"Smoker","Smoked 3 months before Pregnancy","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",89.9,82.2,94.5,111,"Smoker","Smoked last 3 months of Pregnancy","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",10.1,5.5,17.8,12,"Smoker","Smoked last 3 months of Pregnancy","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","FALSE",74.4,72,76.7,1206,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO91",49
"(39.360700171, -111.587130635)","Spoke to health care?","Utah","TRUE",25.6,23.3,28,414,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO91",49
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",18,10.6,29,32,"Inadequate PNC","Adequacy of Prenatal care","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",80.1,74,85.1,268,"Intermediate PNC","Adequacy of Prenatal care","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",19.9,14.9,26,84,"Intermediate PNC","Adequacy of Prenatal care","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",69.9,65.6,73.9,498,"Adequate PNC","Adequacy of Prenatal care","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",23.8,17.4,31.6,75,"Unknown PNC","Adequacy of Prenatal care","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",76.2,68.4,82.6,203,"Unknown PNC","Adequacy of Prenatal care","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",30.1,26.1,34.4,245,"Adequate PNC","Adequacy of Prenatal care","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",82,71,89.4,100,"Inadequate PNC","Adequacy of Prenatal care","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",31,27.5,34.8,212,"LBW (<=2500g)","Birth Weight","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",25.8,22.7,29.1,222,"NBW (>2500g)","Birth Weight","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",69,65.2,72.5,432,"LBW (<=2500g)","Birth Weight","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",74.2,70.9,77.3,632,"NBW (>2500g)","Birth Weight","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",47,41.2,52.9,222,"$50,000 or more","Income (years 2004 and beyond)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",79.9,73.3,85.2,298,"Less than $10,000","Income (years 2004 and beyond)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",13.6,9.4,19.3,59,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",86.4,80.7,90.6,223,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",10.1,6.4,15.5,38,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",89.9,84.5,93.6,261,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",20.1,14.8,26.7,86,"Less than $10,000","Income (years 2004 and beyond)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",53,47.1,58.8,196,"$50,000 or more","Income (years 2004 and beyond)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",85.4,81.5,88.6,622,"Other","Marital Status","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",14.6,11.4,18.5,142,"Other","Marital Status","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",33.9,29.8,38.2,294,"Married","Marital Status","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",66.1,61.8,70.2,443,"Married","Marital Status","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",37,31.8,42.7,203,"30+ yrs","Maternal Age (3 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",63,57.3,68.2,294,"30+ yrs","Maternal Age (3 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",80.8,71.4,87.6,157,"<20 yrs","Maternal Age (3 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",19.2,12.4,28.6,40,"<20 yrs","Maternal Age (3 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",20.8,17.3,24.7,193,"20-29 yrs","Maternal Age (3 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",79.2,75.3,82.7,618,"20-29 yrs","Maternal Age (3 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",30.4,26.3,34.8,250,"25-34 yrs","Maternal Age (4 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",69.6,65.2,73.7,480,"25-34 yrs","Maternal Age (4 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",69.1,60,77,116,"35+ yrs","Maternal Age (4 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",17.3,12.6,23.2,73,"20-24 yrs","Maternal Age (4 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",19.2,12.4,28.6,40,"<20 yrs","Maternal Age (4 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",82.7,76.8,87.4,316,"20-24 yrs","Maternal Age (4 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",80.8,71.4,87.6,157,"<20 yrs","Maternal Age (4 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",30.9,23,40,73,"35+ yrs","Maternal Age (4 Levels)","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",37.9,32.2,44,174,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",29.1,14.7,49.5,18,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",62.1,56,67.8,246,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",24.5,20,29.6,146,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",75.5,70.4,80,350,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",70.9,50.5,85.3,49,"Age < 18","Maternal Age - 18 to 44 years in groupings","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",16.7,12.7,21.6,95,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",83.3,78.4,87.3,424,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",74.2,71.1,77,1020,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",25.8,23,28.9,415,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",33.3,29.3,37.6,291,">12 yrs","Maternal Education","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",20.1,14,27.9,60,"< 12 yrs","Maternal Education","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",66.7,62.4,70.7,510,">12 yrs","Maternal Education","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",15.5,11.4,20.8,83,"12 yrs","Maternal Education","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",84.5,79.2,88.6,329,"12 yrs","Maternal Education","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",79.9,72.1,86,219,"< 12 yrs","Maternal Education","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",74.3,70.5,77.6,575,"White, non-Hispanic","Maternal Race/Ethnicity","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",61.3,43.2,76.7,25,"Hispanic","Maternal Race/Ethnicity","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",38.7,23.3,56.8,14,"Hispanic","Maternal Race/Ethnicity","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",72.5,54.7,85.2,34,"Other non-Hispanic","Maternal Race/Ethnicity","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",27.5,14.8,45.3,17,"Other non-Hispanic","Maternal Race/Ethnicity","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",25.7,22.4,29.5,249,"White, non-Hispanic","Maternal Race/Ethnicity","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",75.5,71,79.5,430,"Black, non-Hispanic","Maternal Race/Ethnicity","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",24.5,20.5,29,156,"Black, non-Hispanic","Maternal Race/Ethnicity","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",14.4,11.2,18.1,134,"Medicaid","Medicaid Recipient","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",34.8,30.7,39.2,302,"Non-Medicaid","Medicaid Recipient","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",65.2,60.8,69.3,479,"Non-Medicaid","Medicaid Recipient","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",85.6,81.9,88.8,589,"Medicaid","Medicaid Recipient","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",25.8,22.9,28.9,419,"Non-Hispanic","Mother Hispanic","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",74.2,71.1,77.1,1030,"Non-Hispanic","Mother Hispanic","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",61.3,43.2,76.7,25,"Hispanic","Mother Hispanic","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",38.7,23.3,56.8,14,"Hispanic","Mother Hispanic","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",74,71,76.9,1069,"None","None","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",26,23.1,29,436,"None","None","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",21.6,18.2,25.4,219,"1 or more","Number of Previous Live Births","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",32.7,27.9,37.8,208,"0","Number of Previous Live Births","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",67.3,62.2,72.1,418,"0","Number of Previous Live Births","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",78.4,74.6,81.8,628,"1 or more","Number of Previous Live Births","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",17.7,14.1,22,152,"WIC","On WIC during Pregnancy","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",82.3,78,85.9,573,"WIC","On WIC during Pregnancy","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",68.2,63.9,72.2,469,"Non-WIC","On WIC during Pregnancy","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",31.8,27.8,36.1,271,"Non-WIC","On WIC during Pregnancy","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",13.4,10.4,17.1,117,"Unintended","Pregnancy Intendedness","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",86.6,82.9,89.6,614,"Unintended","Pregnancy Intendedness","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",61.6,56.9,66.1,416,"Intended","Pregnancy Intendedness","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",38.4,33.9,43.1,313,"Intended","Pregnancy Intendedness","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",14.2,10.4,19,75,"Smoker","Smoked 3 months before Pregnancy","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",68.8,64.9,72.5,658,"Non-Smoker","Smoked 3 months before Pregnancy","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",85.8,81,89.6,371,"Smoker","Smoked 3 months before Pregnancy","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",31.2,27.5,35.1,342,"Non-Smoker","Smoked 3 months before Pregnancy","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",71,67.5,74.3,801,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",12.5,8.1,18.6,47,"Smoker","Smoked last 3 months of Pregnancy","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","FALSE",87.5,81.4,91.9,227,"Smoker","Smoked last 3 months of Pregnancy","QUO91",39
"(40.060210141, -82.404260056)","Spoke to health care?","Ohio","TRUE",29,25.7,32.5,371,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO91",39
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",76.9,72.4,80.8,329,"Intermediate PNC","Adequacy of Prenatal care","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",37.9,34.6,41.2,340,"Adequate PNC","Adequacy of Prenatal care","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",62.1,58.8,65.4,618,"Adequate PNC","Adequacy of Prenatal care","QUO91",34
